model,split,run,id,tier,family,cid,faithful,status
qwen3-max,multivariate,3,T4-7c-9104,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9104,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9104,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9105,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9105,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9105,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-7c-9105,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9105,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9105,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9105,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9106,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9106,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9106,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9106,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-7c-9106,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9106,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9106,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9107,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9107,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9107,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9107,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-7c-9107,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9107,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9107,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9108,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9108,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9108,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-7c-9108,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9108,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9108,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9108,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9109,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9109,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9109,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-7c-9109,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9109,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9109,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9109,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9110,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9110,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9110,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9110,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9110,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9110,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9110,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9111,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9111,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9111,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9111,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9111,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9111,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9112,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9112,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9112,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9112,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9112,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9112,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9112,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9113,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9113,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9113,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-7c-9113,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9113,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9113,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9113,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9114,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-7c-9114,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9114,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9114,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9114,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9114,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9114,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9115,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9115,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9115,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9115,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9115,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9115,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9116,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9116,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9116,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9116,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9116,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9116,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9116,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9117,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9117,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9117,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-7c-9117,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9117,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9117,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9117,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9118,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-7c-9118,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9118,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9118,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9118,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9118,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9118,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9119,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9119,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-7c-9119,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9119,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9119,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-7c-9119,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-7c-9119,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9120,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9120,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9120,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9120,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9120,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9120,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9120,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9120,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9121,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9121,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9121,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9121,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9121,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9121,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9121,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9121,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9122,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9122,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9122,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9122,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9122,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9122,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9122,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9122,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9123,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9123,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9123,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9123,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9123,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9123,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9123,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9124,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9124,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9124,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9124,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9124,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9124,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9124,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9125,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9125,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9125,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9125,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9125,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9125,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9125,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9125,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9126,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9126,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9126,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9126,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9126,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9126,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9126,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9126,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9127,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9127,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9127,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9127,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9127,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9127,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9128,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9128,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9128,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9128,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9128,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9128,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9128,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9129,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9129,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9129,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9129,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9129,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9129,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9129,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9130,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9130,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9130,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9130,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9130,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9130,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9130,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9130,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9131,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9131,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9131,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9131,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9131,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9131,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9132,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9132,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9132,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9132,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9132,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9132,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9132,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9133,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9133,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9133,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9133,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9133,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9133,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9133,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9134,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9134,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9134,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9134,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9134,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9134,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9134,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9134,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9135,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9135,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9135,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9135,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9135,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9135,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9135,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9135,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9136,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9136,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9136,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9136,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9136,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9136,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9136,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9137,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9137,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9137,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9137,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9137,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9137,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9137,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9138,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9138,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9138,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9138,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9138,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9138,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9138,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9138,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9139,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9139,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9139,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9139,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9139,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9139,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9139,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9139,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9140,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9140,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9140,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9140,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9140,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9140,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9141,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9141,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9141,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9141,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9141,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9141,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9142,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9142,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9142,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9142,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9142,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9142,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9143,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9143,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9143,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9143,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9143,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9143,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9143,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9144,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9144,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9144,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9144,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9144,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9144,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9144,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9145,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9145,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9145,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9145,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9145,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9145,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,3,T4-8c-9146,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9146,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9146,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,3,T4-8c-9146,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,3,T4-8c-9146,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,3,T4-8c-9146,Very hard,b_floor,b_floor,1,ok
